word,count_original,count_bt,relfreq_original,relfreq_bt,ratio
forestill,13,30,1.33e-06,3.53e-06,0.375828
begjær,26,60,2.65e-06,7.06e-06,0.375828
størsteparten,23,53,2.35e-06,6.24e-06,0.376373
trutt,23,53,2.35e-06,6.24e-06,0.376373
antyder,135,311,1.378e-05,3.661e-05,0.376478
gnist,10,23,1.02e-06,2.71e-06,0.377085
fotografisk,10,23,1.02e-06,2.71e-06,0.377085
lovprisning,10,23,1.02e-06,2.71e-06,0.377085
oppdretteren,10,23,1.02e-06,2.71e-06,0.377085
forbløffet,10,23,1.02e-06,2.71e-06,0.377085
dekorere,40,92,4.08e-06,1.083e-05,0.377085
transporterte,10,23,1.02e-06,2.71e-06,0.377085
telekommunikasjon,10,23,1.02e-06,2.71e-06,0.377085
